name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Lomo de cerdo,,140,19.75,0,6.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:71
Lomo de cerdo en trozos,,140,19.75,0,6.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:72
Lomo de venado,,116.6667,20.2778,0,3.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:141
Longaniza de primera,,177.2727,16.5909,0,11.8182,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:34
Lunetas,,493.75,4.375,71.25,21.25,0,0,paquete,48,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:51
Macarela cocida,,262.069,23.7931,0,17.931,0,0,filete,87,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:35
Macarela fresca,,205.4054,18.6486,0,13.7838,0,0,filete,111,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:36
Macarrón cocido,,140.4255,4.6809,28.0851,0.6383,1.2766,0,taza,141,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:206
Macarrón con queso,,216,8.4,20.2,11.2,0,0,taza,200,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:105
Macarrón con queso,,134.5238,0,14.2857,5.9524,0,0,taza,210,SMAE 2014,SMAE2014:PLATILLOS_SOPAS:56
Macarrón crudo,,340,9.5,73,0.5,2,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:207
Macarrón integral cocido,,123.4043,5.3191,26.383,0.6383,2.766,0,taza,141,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:208
Machaca,,338.4615,46.1538,0,9.2308,0,0,sobre,39,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:142
Machacado de res,,333.3333,44.6667,0,8.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:143
Maciza de carnero,,135,19,0,6,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:73
Maciza de cedo,,262.8571,16.8571,0,21.1429,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:41
Maciza de res,,140,20.8,0,6.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:144
Maciza de res en trozo,,140,20.8,0,6.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:145
Maciza de ternera,,157.1429,19.7143,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:74
Madalena,,460,8,44.5,21,0,0,pieza,26.67,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:106
Mafer tostados sazonados,,550,22.5,14.1667,45,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:153
Mafer tostados sazonados,,550,22.5,14.1667,45,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:50
Maicena,,375,0,90,0,0,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:209
Maicena sabor,,375,0,90,0,0,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:210
Maíz,,372.2222,12.2222,72.2222,5,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:211
Maíz amarillo,,372.2222,12.2222,72.2222,5,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:212
Maíz amarillo cocido,,372.2222,12.2222,72.2222,5,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:213
Maíz azul,,372.2222,8.3333,76.1111,4.4444,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:214
Maíz blanco,,372.2222,12.2222,72.2222,5,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:215
Maíz blanco cocido,,357.8947,11.5789,70,4.7368,12.1053,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:216
Maíz cacahuacintle,,372.2222,12.2222,72.2222,5,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:217
Maíz cacahuacintle,,372.2222,12.2222,72.2222,5,12.2222,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:218
Maíz palomero,,365,12,71,4.5,12,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:219
Maíz palomero con mantequilla horno de microondas,,302.6316,9.2105,66.8421,6.8421,16.0526,0,taza,15.2,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:107
Maíz pozolero,,107.4074,3.3333,25.1852,1.2963,2.7778,0,taza,162,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:220
Maizena,,375,0,90,0,0,0,cucharada,8,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:221
Malanga,,111.6667,1.5,26.5,0.1667,4.1667,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:222
Malteada de chocolate,,126.9231,3.3974,20.5128,3.7179,0,0,taza,234,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:46
Malteada de fresa,,112.7778,3.3889,18.8889,2.7778,0,0,pieza,240,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:47
Malteada de vainilla,,147.6923,3.3846,19.5385,6.4615,0,0,pieza,260,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:48
Malva,,40,4.8235,3.8824,0.5882,0.9412,0,,,SMAE 2014,SMAE2014:VERDURAS:112
Malvavisco,,321.4286,2.1429,81.4286,0,0,0,pieza,7,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:69
Malvavisco con chocolate,,421.4286,4.2857,67.8571,17.1429,0,0,pieza,28,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:52
Malvavisvo miniatura,,307.6923,1.5385,78.4615,0,0,0,pieza,0.72,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:70
Mamey,,68.2353,1.6471,16.1176,0.5882,4.4706,0,pieza,255,SMAE 2014,SMAE2014:FRUTAS:82
Mandarina,,53.125,0.7813,13.2813,0.3125,1.7969,0,pieza,64,SMAE 2014,SMAE2014:FRUTAS:83
Mandarina reyna,,52.8169,0.8451,13.3099,0.2817,1.831,0,pieza,142,SMAE 2014,SMAE2014:FRUTAS:84
Mango ataúlfo,,64.5161,0.4839,16.9355,0.3226,1.7742,0,pieza,124,SMAE 2014,SMAE2014:FRUTAS:85
Mango criollo,,35.1852,0.8025,9.0123,0,1.1111,0,pieza,108,SMAE 2014,SMAE2014:FRUTAS:86
Mango en almibar enlatado,,91.8033,0.4918,24.5902,0.1639,0.1639,0,pieza,61,SMAE 2014,SMAE2014:FRUTAS:87
mango manila,,42.7586,0.8276,11.1034,0,1.1034,0,pieza,145,SMAE 2014,SMAE2014:FRUTAS:88
Mango petacón,,65.4545,0.5455,11.7273,0.2727,1.0909,0,pieza,220,SMAE 2014,SMAE2014:FRUTAS:89
Mango picado,,35.1515,0.7879,9.0303,0,1.0909,0,taza,165,SMAE 2014,SMAE2014:FRUTAS:90
Mangos con rompope,,104.1667,0,16.6667,4.1667,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:13
Mangosteno enlatado en jarabe,,73.4694,0.4082,17.9592,0.6122,1.8367,0,taza,196,SMAE 2014,SMAE2014:FRUTAS:91
Mantequilla,,783.3333,1.6667,0,88.3333,0,0,cucharadita,4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:105
Mantequilla con sal,,783.3333,1.6667,0,88.3333,0,0,cucharadita,4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:106
Mantequilla de cacachuate,,572.7273,23.6364,20.9091,48.1818,0,0,cucharadita,5.5,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:154
Mantequilla de cacachuate,,572.7273,23.6364,20.9091,48.1818,0,0,cucharadita,5.5,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:51
Mantequilla derretida,,720,0,0,82,0,0,cucharadita,5,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:107
Mantequilla Lala Reducida en grasa,,38.0952,0.2381,0.2381,4.0476,0,0,cucharada,12,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:108
Mantequilla sin sal,,783.3333,1.6667,0,88.3333,0,0,cucharadita,4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:109
Manzana,,51.8868,0.283,13.8679,0.1887,2.4528,0,pieza,106,SMAE 2014,SMAE2014:FRUTAS:92
Manzana al vapor,,51.1628,0.2326,13.6047,0.1163,2.4419,0,taza,172,SMAE 2014,SMAE2014:FRUTAS:93
Manzana amarilla,,65,0.3,16.5,0.3,2.1,0,pieza,100,SMAE 2014,SMAE2014:FRUTAS:94
Manzana deshidratada,,239.1304,0.8696,65.2174,0.4348,8.6957,0,orejon,2.56,SMAE 2014,SMAE2014:FRUTAS:96
Manzana en almibar,,225,0,65.4167,0,8.75,0,pieza,24,SMAE 2014,SMAE2014:FRUTAS:97
Manzana en almibar enlatada,,225,0,65.4167,0,8.75,0,pieza,24,SMAE 2014,SMAE2014:FRUTAS:98
Manzana golden,,65,0.3,16.5,0.3,2.1,0,pieza,100,SMAE 2014,SMAE2014:FRUTAS:99
Manzana granny,,59.1549,0.2817,15.2113,0.4225,2.6761,0,pieza,142,SMAE 2014,SMAE2014:FRUTAS:100
Manzana picada,,58.6667,0.2667,15.2,0.4,2.6667,0,taza,150,SMAE 2014,SMAE2014:FRUTAS:101
Manzana roja,,59.1549,0.2113,15.2817,0.3521,2.6761,0,pieza,142,SMAE 2014,SMAE2014:FRUTAS:102
Manzana sin cascara,,57.0313,0.1563,14.8438,0.3125,1.3281,0,pieza,128,SMAE 2014,SMAE2014:FRUTAS:103
Manzana verde,,59.1549,0.2817,15.2113,0.4225,2.6761,0,pieza,142,SMAE 2014,SMAE2014:FRUTAS:104
Manzana Washington,,59.1549,0.2817,15.2113,0.4225,2.6761,0,pieza,142,SMAE 2014,SMAE2014:FRUTAS:105
Manzanas al horno,,104.1667,0,16.6667,4.1667,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:14
Manzanilla fresca,,40,2,7,2,0,0,,,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:137
Manzanilla seca,,0,0,0,0,0,0,bolsa,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:138
Maracuyá,,96.2264,2.2642,23.2075,0.7547,10.3774,0,pieza,17.67,SMAE 2014,SMAE2014:FRUTAS:106
Maracuyá rebanado,,95.6522,2.1739,23.1884,0.7246,10.2899,0,taza,138,SMAE 2014,SMAE2014:FRUTAS:107
Marañon fresco,,36.2573,0.8772,8.4211,0.2924,2.6901,0,,,SMAE 2014,SMAE2014:FRUTAS:108
Margarita baja en grasa,,381.8182,0,0,45.4545,0,0,cucharadita,4.4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:111
Margarita con sal,,783.3333,1.6667,1.6667,86.6667,0,0,cucharadita,4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:112
Marias cerealé fresa,,440,7.3333,71.3333,14,0,0,pieza,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:223
Marías Gamesa Cereale Chocoplátano,,600,7,63,13.5,8.5,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:108
Marías Gamesa Cereale Fresa,,403.3333,7,63,13.6667,8.3333,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:109
Masa de maíz,,153.3333,3.5556,31.7778,2,3.3333,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:224
Masa de maíz amarillo,,188.5714,4.2857,38.5714,2.2857,3.4286,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:225
Masa de maíz blanco,,153.3333,3.5556,31.7778,2,3.3333,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:226
Masa pasa tortillas,,153.3333,3.5556,31.7778,2,3.3333,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:227
Masa Yucatán,,172.5,4.5,36.5,1.25,3.5,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:228
Mayonesa,,680,2,4,72,0,0,cucharadita,5,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:114
Mayonesa baja en grasa,,332.1429,0,33.9286,6.7857,0,0,cucharada,14,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:53
Mayonesa light,,332.1429,0,33.9286,6.7857,0,0,cucharada,14,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:54
Mazapan,,447.3684,20,59.4737,20,0,0,pieza,25.33,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:55
Mazapan Azteca Oreo,,500,10,63.3333,23.3333,0,0,pieza,30,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:155
Mazapan Azteca Oreo,,500,10,63.3333,23.3333,0,0,pieza,30,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:52
Mazapan sin azúcar,,292,16,12,20,0,0,pieza,25,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:156
Mazapan sin azúcar,,292,16,12,20,0,0,pieza,25,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:53
Medallón de filete,,120,24,0,2.6667,0,0,pieza,120,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:146
Medallón de filete de res,,120,24,0,2.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:147
Media crema,,133.3333,2.6667,4,11.3333,0,0,cucharada,15,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:115
Media noche,,250,9.0909,47.7273,4.5455,2.2727,0,pieza,44,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:229
media noche con ajonjoli,,250,9.0909,47.7273,4.5455,2.2727,0,pieza,44,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:230
Mejillones sin concha cocidos,,172,23.6,7.6,4.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:148
Mejillones sin concha crudos,,86,11.8,3.6,2.2,0,0,taza,150,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:149
Mejorana,,300,10,60,10,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:139
Melaza,,276.9231,0,68.4615,0,0,0,cucharadita,5.2,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:71
Melón,,34.0782,0.838,8.1564,0.1676,0.8939,0,pieza,537,SMAE 2014,SMAE2014:FRUTAS:109
Melón cantaloupe,,34.0782,0.838,8.1564,0.1676,0.8939,0,pieza,537,SMAE 2014,SMAE2014:FRUTAS:110
Melón chico,,36.1111,0.5556,9.0972,0.1389,0.8333,0,pieza,576,SMAE 2014,SMAE2014:FRUTAS:111
Melón picado,,33.75,0.8125,8.1875,0.1875,0.875,0,taza,160,SMAE 2014,SMAE2014:FRUTAS:112
Melón valenciano,,34.0782,0.838,8.1564,0.1676,0.8939,0,pieza,537,SMAE 2014,SMAE2014:FRUTAS:113
Melón valenciano picado,,33.75,0.8125,8.1875,0.1875,0.875,0,taza,160,SMAE 2014,SMAE2014:FRUTAS:114
Melón verde picado,,36.25,0.5625,9.0625,0.125,0.8125,0,taza,160,SMAE 2014,SMAE2014:FRUTAS:115
Membrillo,,57.1429,0.4082,15.3061,0.102,1.7347,0,pieza,98,SMAE 2014,SMAE2014:FRUTAS:116
Menta,,500,0,50,0,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:140
Menta cubierta con chocolate,,392.8571,1.4286,77.8571,10.7143,0,0,pieza,9.33,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:56
Menta fresca,,100,10,20,0,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:141
Menta molida,,300,10,60,10,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:142
Menudencia de pollo cruda,,122.8571,18,1.7143,4.5714,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:150
Menudencias de pavo,,168,26.8,2,5.2,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:151
Menudencias de pollo cocidas,,160,27.2,0.4,4.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:152
Merluza,,76.7442,16.7442,0,0.9302,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:153
Merluza fileteada,,75.5556,16.6667,0,1.1111,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:154
Mermelada,,241.1765,0.5882,58.8235,0,0,0,cucharadita,6.8,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:74
Mermelada con frustosa,,93.0233,0,23.2558,0,0,0,cucharada,17.2,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:75
"Mermelada de fruta, menos azucar",,133.3333,0,33,0,0,0,cucharada,15,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:76
"Merngue ""duro""",,381.8182,1.8182,92.7273,0,0,0,pieza pequeña,1,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:73
Mero cocido,,116.6667,25,0,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:155
Mero crudo,,82.9268,19.2683,0,0.7317,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:156
Mero crudo fileteado,,85,19.25,0,0.75,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:157
"Mezcla de verduras congeladas, cocidas sin sal",,65.2174,2.8261,10,0.2174,4.3478,0,taza,92,SMAE 2014,SMAE2014:VERDURAS:113
miel,,307.1429,0,82.1429,0,0,0,cucharadita,7,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:77
Miel de abeja,,307.1429,0,82.1429,0,0,0,cucharadita,7,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:78
Miel de caña,,291.6667,0.8333,72.5,0,0,0,cucharadita,6,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:79
Miel de jarabe sabor maple,,258.3333,0,67.5,0,0,0,cucharadita,6,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:81
Miel de maiz,,300,0,75,0,0,0,cucharadita,6,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:80
Mijo cocido,,119.2982,3.5088,23.8596,1.0526,1.4035,0,taza,171,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:231
Mijo crudo,,380,11.3333,72.6667,4,8.6667,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:232
Milanesa de avestruz,,88.5714,20.2857,0,1.1429,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:158
Milanesa de cerdo,,140,19.75,0,6.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:75
Milanesa de pollo,,113.3333,23.3333,0,1.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:159
Milanesa de res,,120,24,0,2.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:160
Milanesa de ternera,,157.1429,19.7143,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:76
Miso (soybean paste),,200,11.8333,26.5,6,5.3333,0,,,SMAE 2014,SMAE2014:LEGUMINOSAS:36
Mojarra cruda fileteada,,97.1429,20,0,1.7143,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:161
Mojarra tilapia cruda,,94.5946,20,0,1.6216,0,0,pieza,111,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:162
Mole,,164.5833,3.5417,12.9167,11.0417,0,0,cucharada,16,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:57
Mole de olla,,247.5,0,6,15,0,0,taza,133.33,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:31
Mole de pepita,,512.5,5.625,51.25,31.25,0,0,cucharada,16,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:58
Mole poblano,,568.75,7.5,41.875,41.875,0,0,cucharada,16,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:59
Mole poblano en pasta,,568.75,7.5,41.875,41.875,0,0,cucharada,16,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:60
Mole poblano preparado,,164.5833,3.5417,12.9167,11.0417,0,0,cucharada,16,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:61
Molida de carnero,,252.6316,18.1579,0,19.4737,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:43
Molida de cerdo,,140,19.75,0,6.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:77
Molida de pollo,,113.3333,23.3333,0,1.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:163
Molida de res,,180,20.6667,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:78
Molida de sirloin,,204,30.4,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:79
Molida especial,,180,20.6667,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:80
Molida popular de res,,293.9394,15.7576,0,25.1515,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:44
Molida regular de res (10% grasa),,180,20.6667,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:81
Molleja de pollo cocida,,148,30.4,0,2.8,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:164
Monster Energy*,,75,0,11.4583,0,0,0,lata,480,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:82
Monster Kaos*,,37.5,0.4167,8.75,0,0,0,lata,480,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:83
Monster Lo-Carb Energía,,4.4304,0,1.2658,0,0,0,lata,474,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:143
Moras,,62.037,2.037,13.7963,0.5556,7.5926,0,taza,144,SMAE 2014,SMAE2014:FRUTAS:117
Morcilla,,380,14.8,1.2,34.4,0,0,rebanada delgada,25,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:45
Morcilla de arroz,,380,14.8,1.2,34.4,0,0,rebanada gruesa,25,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:46
Morillas deshidratadas,,270,32,44,4,25,0,,,SMAE 2014,SMAE2014:VERDURAS:114
Morillas frescas,,26.5957,3.1915,4.3617,0.4255,2.4468,0,,,SMAE 2014,SMAE2014:VERDURAS:115
Moronga,,380,14.8,1.2,34.4,0,0,rebanada gruesa,25,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:47
Mortadela,,309.375,16.5625,3.4375,25,0,0,rebanada,21.33,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:48
Mostaza,,100,6,6,6,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:144
Mostaza Dijón,,100,6,6,6,0,0,cucharadita,5,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:145
Mostaza en polvo,,300,16.6667,10,20,0,0,cucharadita,3,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:146
Mousse de chocolate,,142,2,23,4.6,0,0,taza,200,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:62
Mousse de chocolate sin grasa,,94,2,20.8,0.4,0,0,taza,200,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:84
Mozzarella fresco,,300,22.2857,2.2857,22.2857,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:49
Mueslix con manzana y almendra,,377.7778,9.4444,73.3333,8.8889,8.3333,0,taza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:233
Muffin con mantequilla,,302.7027,7.8378,48.6486,9.1892,0,0,pieza,111,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:110
Muffin de blueberry,,382.1429,4.6429,53.5714,16.0714,1.0714,0,pieza,112,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:111
Muffin de maíz,,308.1081,5.9459,51.3514,8.3784,3.2432,0,pieza,111,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:112
Muffin integral con pasas,,318.9189,6.7568,53.7838,8.6486,6.7568,0,pieza,111,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:114
Muslo de pierna con piel cocido con hueso,,230.303,23.0303,0,14.5455,0,0,pieza,99,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:37
Muslo de pierna con piel crudo con hueso,,211.7647,17.3529,0,15.2941,0,0,pieza,102,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:38
Muslo de pollo crudo sin piel,,120,19.5556,0,4,0,0,pieza,90,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:82
Nabo cocido,,22.2222,0.7071,5.0505,0.101,2.0202,0,,,SMAE 2014,SMAE2014:VERDURAS:116
Nachos,,504.7619,8.0952,63.3333,26.1905,5.2381,0,pieza,7,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:115
Nanche agrio,,54.0984,1.0656,11.3934,1.3115,1.9672,0,pieza,2.71,SMAE 2014,SMAE2014:FRUTAS:118
Naranja,,47.3684,0.9211,11.8421,0.1316,2.4342,0,pieza,76,SMAE 2014,SMAE2014:FRUTAS:119
Naranja agria,,57.9365,1.5079,11.8254,0.6349,2.381,0,pieza,63,SMAE 2014,SMAE2014:FRUTAS:120
Naranja cajera,,49.6403,1.0072,11.7986,0.7194,2.3741,0,pieza,69.5,SMAE 2014,SMAE2014:FRUTAS:121
Naranja chica,,37.2093,1.6279,11.7829,0.3101,2.4031,0,pieza,32.25,SMAE 2014,SMAE2014:FRUTAS:122
Naranja concentrada,,43.8462,0.7692,10.1538,0.1538,0.2308,0,taza,260,SMAE 2014,SMAE2014:FRUTAS:125
Naranja sin semilla,,46.4516,0.7097,11.8065,0.3871,2.3871,0,pieza,155,SMAE 2014,SMAE2014:FRUTAS:123
Naranja valenciana,,48.7654,1.0494,11.7901,0.3086,2.4074,0,pieza,81,SMAE 2014,SMAE2014:FRUTAS:124
Natilla Lala Siluette Plus,,70.4,5.04,11.68,0.4,0,0,pieza,125,SMAE 2014,SMAE2014:LECHE_DESCREMADA:22
Natillas,,160.4167,0,21.6667,5.4167,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_POSTRES:28
Nature valley,,388.8889,8.3333,69.4444,11.1111,8.3333,0,barra,36,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:116
Nature valley barra granola con manzana,,428.5714,7.1429,61.9048,15.2381,5.7143,0,pieza,21,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:117
