name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Platano Tabasco,,92,1.5,21.17,0.43,0.3,75.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1094
Platano Tabasco,,84,1.13,21.96,0.19,0.42,75.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1095
Platano Tabasco,,87,0.93,22.78,0.22,0.27,74.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1096
Pochote,,174,10.6,10.12,11.5,6.58,58.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1902
Poro,,56,1.87,13.17,0.04,1.42,82.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3055
"Quelite Absoquilit, Seco",,202,28.1,31.9,2.3,15,3.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3855
"Quelite Amolquilit, Seco",,201,24.9,35.3,1.7,13.8,4.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3857
Quelite Cenizo,,29,4.78,4,0.43,1.09,86,,,INCMNSZ/CONABIO 2019 (fibra bruta),3858
Quelite Cenizo,,29,4.8,4,0.4,1,86.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3859
"Quelite Chayoquilit, Seco",,192,33.4,28.2,1.2,18.2,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3860
Quelite Esoquilit,,308.9,34.4,37.2,2.5,13.3,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3863
"Quelite Etquiltapan, Seca",,213,27.8,37.4,1.4,17.1,2.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3864
Quelite Gasparito,,264.4,27.9,36.2,2,19.1,4.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3865
"Quelite Guía De Alverjón, Seco",,222,46.6,22.1,3.5,14.2,3.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3866
Quelite Hojas,,31,3.56,5.14,0.54,1.16,85.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3868
Quelite Hojas,,31,3.6,5.1,0.5,1.2,85.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3870
Quelite Hojas,,75,2.06,16.15,1.46,1.92,76.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3871
Quelite Hojas,,74,2.7,15.5,1.5,1.9,76.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3872
"Quelite Huihuila, Seca",,118,16.9,16.7,2.1,33.2,5.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3874
Quelite Imiquite  Rojo,,288.16,34.8,33.3,1.8,16.1,4.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3875
"Quelite Iztaquilit, Seco",,190,24.2,34,0.9,11.2,4.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3876
Quelite Nexuaquilit,,234.7,24.6,29.8,1.9,11.3,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3877
"Quelite Ohuaquilit, Seco",,205,22.8,37.7,1.8,15.7,4.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3878
Quelite Omequelite,,296.9,29.8,39.7,2.1,11.9,4.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3879
"Quelite Papaloquilit, Seco",,220,23.1,40.7,2.2,16,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3880
"Quelite Tomatquilit, Seco",,205,27.9,34.7,1.5,18.5,3.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3881
Quelite Xaltotompe,,282.4,30.8,34.4,2.4,13.2,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3882
"Quelite Xiciyoli, Seco",,208,11.7,46,1.8,20.2,2.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3883
Queso Blanco,,220,17.14,5.25,14.64,0,59.8,,,INCMNSZ/CONABIO 2019,1584
Queso Petit Suisse Con Durazno,,155,5.4,17.5,7.3,0.4,68.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1629
Queso Petit Suizo Con Fresa,,154,5.4,17.4,7.3,0.3,69.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1632
Queso Petit Suizo Con Fresa,,110,5.2,13.1,4.2,1.5,75.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1633
Queso Petit Suizo Con Mango,,147,5.9,17.9,6,0.7,69,,,INCMNSZ/CONABIO 2019 (fibra bruta),1634
Queso Petit Suizo Con Tutifruti,,158,5.1,17.2,7.9,0.3,69,,,INCMNSZ/CONABIO 2019 (fibra bruta),1635
Rabano Chico,,11,1.5,1.52,0.13,0.55,95.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3058
Rabano Largo,,21,1.06,4.33,0.26,0.95,92.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3061
Raiz Fuerte,,103,6.79,21.63,0.23,2.95,66.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3062
Ramon,,52,2.5,10.9,0.48,1.22,84,,,INCMNSZ/CONABIO 2019 (fibra bruta),1098
Refresco De  Guayaba,,45,0,9.9,0.8,0.2,89,,,INCMNSZ/CONABIO 2019 (fibra bruta),373
Refresco De Fresa,,46,0,10.6,0.5,0.2,88.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),376
Refresco De Fresa,,44,0,10,0.6,0.2,89.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),377
Refresco De Fresa,,43,0.1,10.4,0.3,0.1,89.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),378
"Refresco De Fresa, Tetrabrick De 250 Ml",,43.4,0.1,10.3,0.2,0.2,89.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),379
Refresco De Guanabana,,50,0.1,11.8,0.4,0,87.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),380
Refresco De Guanabana,,46.5,0,10,0.9,0,88.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),381
"Refresco De Guanabana, Tetrabrick De 250 Ml",,46.8,0.1,10.7,0.4,0.3,88.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),382
Refresco De Guayaba,,47,0,10.1,0.9,0.2,88.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),383
Refresco De Guayaba,,44,0.1,10.5,0.3,0.4,88.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),384
"Refresco De Guayaba, Tetrabrick De 250 Ml",,45.1,0.1,10.5,0.3,0.4,88.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),385
Refresco De Mango,,48,0.1,10.2,0.9,0.3,88.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),386
Refresco De Mango,,46.5,0,10,0.9,0.1,88.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),387
Refresco De Mango,,47,0,11,0.5,0.1,88.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),388
"Refresco De Mango, Tetrabrick De 250 Ml",,47.7,0.1,10.7,0.5,0.3,88.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),389
Refresco De Manzana,,50.4,0,11,0.9,0.3,87.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),390
Refresco De Manzana,,47,0,10.6,0.7,0.1,88.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),391
Refresco De Manzana,,40,0,9.9,0,0,90,,,INCMNSZ/CONABIO 2019 (fibra bruta),392
"Refresco De Manzana, Tetrabrick De 250 Ml",,50,0,11.6,0.4,0.2,87.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),393
Salsa Chimichurri,,612.2,1.4,0,67.4,0,29.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3334
Salsifi,,72,1.12,17.77,0.07,2.14,77.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3063
Sandia,,16,0.37,3.56,0.22,1.25,94.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1099
Sandwich Huevos Revueltos,,242,12.7,20,12.7,0.67,52.41,,,INCMNSZ/CONABIO 2019 (fibra bruta),3335
Saramuyo,,106,1.88,26.86,0.38,1.98,67.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1101
Sardina Torta Seco-Salada Y Ahumada,,360,36.1,33.74,7.42,1.92,6.42,,,INCMNSZ/CONABIO 2019 (fibra bruta),2055
Shorure,,24,1.5,4.73,0.49,1.38,90.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3890
Soja (Soya)  Semilla,,363,42.5,23.1,14.5,8.4,7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2871
Soja (Soya)  Semilla,,380,42.2,22,17.2,6.7,7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2872
Soja (Soya)  Semilla,,395,40,25.9,18,3.5,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2873
Soja (Soya) Aislado,,317,91,0,0.2,0.3,4.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2874
Soja (Soya) Bebida,,432,25.5,46.9,18.2,2.4,1.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2878
Soja (Soya) Bebida,,399,24,53.9,11.5,2.1,3.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2879
Soja (Soya) Bebida,,366,24.9,66.9,0.9,1.5,1.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2880
Soja (Soya) Bebida,,383,16.6,68.6,4.5,1.2,7.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2881
Soja (Soya) Bebida,,390,13.6,75.7,3,1.5,2.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2882
Soja (Soya) Bebida,,409,15.3,74.9,4.9,1.2,1.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2883
Soja (Soya) Bebida,,363,29.7,59.6,1.1,0.6,2.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2884
Soja (Soya) Bebida,,413,19.5,65.3,8.5,1.3,2.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2885
Soja (Soya) Bebida con Amaranto,,408.17,17.55,64.22,9.01,1.17,2.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2886
Soja (Soya) Bebida Con Chocolate,,364,15,53.9,23,4.9,0.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2887
Soja (Soya) Bebida Con Chocolate,,481,14.8,50.3,26.9,4.1,1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2888
Soja (Soya) Bebida Con Pasas,,437.98,15,61.96,14.46,0.18,5.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2889
Soja (Soya) Cereal Para Desayuno Con Fruta Seca,,355.71,18.51,65.49,2.19,2.1,8.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2890
Soja (Soya) Concentrado,,337,64,20.3,3.5,2.6,4.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2892
Soja (Soya) Frijol Variedad Júpiter,,419,36.7,24.7,22.9,4.2,6.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2894
Soja (Soya) Galleta Nutritiva,,492.15,18,60.43,14.53,1.62,2.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2896
Soja (Soya) Harina,,421,40.66,26.87,20.4,3.46,3.83,,,INCMNSZ/CONABIO 2019 (fibra bruta),2901
Soja (Soya) Harina,,338,40.8,40.21,3.9,1.29,7.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2902
Soja (Soya) Harina Desgrasada,,321,42.3,39.4,1.7,3.5,8.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2905
Soja (Soya) Harina Desgrasada,,314,52.8,27.1,2,3.3,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2906
Soja (Soya) Harina Desgrasada,,325,62.6,23.4,1.1,3.5,3.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2907
Soja (Soya) Harina Desgrasada,,335,48.4,33.2,3.8,4.3,3.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2908
"Soja (Soya) Harina Desgrasada, Cocida",,304,41.2,36.3,1.6,4.5,7.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2909
"Soja (Soya) Harina Desgrasada, Cruda",,328,47,36.6,1.9,3.9,4.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2910
Soja (Soya) Harina Integral,,411,38.9,18.9,23.8,10,3.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2912
Soja (Soya) Harina Integral,,441,43.6,21.2,24,2.6,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2913
Soja (Soya) Harina Integral,,476,24.5,41.8,25.7,2,2.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2914
"Soja (Soya) Harina, Con Harina de maíz Para Preparar Atole",,444.08,22.03,59.08,5.65,24.65,5.5,,,INCMNSZ/CONABIO 2019,2911
Soja (Soya) Leche,,329,31.5,51.7,1.1,2.9,6.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2916
Soja (Soya) Pan De Okara,,360.66,5.32,47.61,10.34,5.05,31.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2921
Soja (Soya) Pasta,,306,44.1,34.2,1.1,6.6,6.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2922
Soja (Soya) Proteína Soluble En Polvo,,450,46.46,19.42,25.12,0.33,5.04,,,INCMNSZ/CONABIO 2019 (fibra bruta),2925
Soja (Soya) Rastrojo,,134,2.7,28.6,1,58.6,4.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2926
Soja (Soya) Soyarroz,,401.24,25.67,61.05,0.53,0.8,8.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2870
Soja (Soya) Texturizada,,310,43.7,34.2,2.3,4.9,8.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2928
Soja (Soya) Texturizada,,335,53.4,33.1,1.3,0,5.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2929
Soja (Soya) Texturizada,,319,50.1,32.8,0.9,3.3,7.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2930
Soja (Soya) Tipo Albóndigas Sin Salsa,,214.14,16.65,10.65,11.66,0.05,57.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2950
Soja (Soya) Tipo Carne Deshebrada,,202.13,21.5,3.54,11.33,0,60.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2942
Soja (Soya) Tipo Cortadillo,,201.64,19.95,4.27,11.64,0,61,,,INCMNSZ/CONABIO 2019 (fibra bruta),2943
Soja (Soya) Tipo Desmenuzado-Pollo,,189.32,20.81,4.74,9.68,0,61,,,INCMNSZ/CONABIO 2019 (fibra bruta),2948
Soja (Soya) Tipo Fajitas,,197.51,20.89,3.94,10.91,0,61.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2945
Soja (Soya) Tipo Milanesa Empanizada,,200.14,14.96,23.33,6.22,0,53,,,INCMNSZ/CONABIO 2019 (fibra bruta),2949
Soja (Soya) Tipo Milanesa-Pollo,,207.97,16.61,20.78,6.49,0,53.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2946
Soja (Soya) Tipo Picadillo,,202.37,20.34,3.14,12.05,0,61.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2944
Soja (Soya) Tipo Tiras-Pollo,,185.95,20.78,4.4,9.47,0,61.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2947
"Soja (Soya), Harina Desgrasada",,351.13,44.33,38.75,2.09,3.13,5.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2903
Sorgo Grano (Hegari),,376,13.45,70.68,3.68,0.79,9.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2315
Sorgo Grano (Martin Combine),,375,10.25,75.05,2.9,1.6,8.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2316
Soya  (Soya) Cereal,,395.3,4.3,88.9,2.5,0.1,3.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2932
Soya  (Soya) Cereal Instantáneo,,383.5,9.1,82.5,1.9,0.3,3.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2933
Soya  (Soya) Con Sabor A Bistec/Milanesa,,372.4,43.3,37.2,5.6,2,6.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2934
Soya  (Soya) Con Sabor A Carne Al Pastor,,350.6,34.8,44.3,3.8,3.4,7.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2935
"Soya  (Soya) Con Sabor A Carne, Estilo Oriental",,361.6,34.6,45.9,4.4,1.7,6.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2936
Soya  (Soya) Con Sabor A Chorizo,,351.6,37.6,40.4,4.4,2.9,7.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2937
Soya  (Soya) Con Sabor A Hamburguesa,,376,45.1,36.3,5.6,1.6,5.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2938
Soya (Soya) Aislado Comercial,,328,75.6,8.2,3.9,3.3,6.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2931
Soya (Soya) Con Sabor A Pescado,,350.5,39.8,39.5,3.7,2.9,6.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2939
Soya (Soya) Con Sabor A Picadillo,,348.7,34.3,44.1,3.9,2.1,7.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2940
Soya (Soya) Con Sabor A Pollo,,352.1,38.2,40.6,4.1,2.3,6.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2941
Soya (Soya) Instantánea Natural,,363.3,23.3,61.5,2.7,0.1,4.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2951
"Soya (Soya) Instantánea, Sabor Vainilla",,380.4,24.1,65.6,2.4,1.1,3.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2952
"Soya (Soya) Isoflavona, Natural",,458.5,18.1,53.1,19.3,1.3,3.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2953
Soya (Soya) Proteina,,367,47.6,32.9,5,1.9,5.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2956
Soya (Soya) Super Isoflavona,,438.9,27.4,47,15.7,1.4,3.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2957
Soya (Soya) Suplemento Alimenticio,,465.69,39.84,46.8,4.25,0.86,4.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2958
Soya (Soya) Texturizada,,358.6,42.8,39.2,3.4,0,8.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2959
"Suplemento Alimenticio Infantil, Sabor Chocolate",,489,13,53,25,0,1.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3337
"Suplemento Alimenticio Infantil, Sabor Fresa",,483.7,13.9,52.8,24.1,0,1.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3338
"Suplemento Alimenticio Infantil, Sabor Plátano",,468.4,13.4,57.8,20.4,0,1.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3339
"Suplemento Alimenticio Infantil, Sabor Vainilla",,493.3,15.1,50.4,25.7,0,1.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3340
Suplemento Alimenticio Sabor Fresa,,437.2,15.5,57.8,16,0,1.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3342
"Sustituto de Azúcar, bajo en calorías",,381.75,1.35,89.05,0,0,9.1,,,INCMNSZ/CONABIO 2019,267
"Sustituto de Azúcar, sin calorías",,409.67,1.51,97.03,0,0,0.1,,,INCMNSZ/CONABIO 2019,266
"Sustituto de Azúcar, sin calorías",,377.42,1.37,88.82,0,0,9.2,,,INCMNSZ/CONABIO 2019,268
"Sustituto de Azúcar, sin calorías",,369.63,1.15,88.06,0,0,8.8,,,INCMNSZ/CONABIO 2019,269
Taco  Suave De Barbacoa,,317.94,26.01,24.8,9.04,0.65,37.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3407
Taco  Suave De Barbacoa,,301.21,23.27,14.36,12.49,0.7,48.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3408
Taco  Suave De Barbacoa,,209.58,21.35,16.91,6.3,0,54.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3409
Taco  Suave De Barbacoa,,300.25,26.73,23,6.31,0.03,40.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3410
Taco  Suave De Barbacoa,,359.08,22.13,15.57,16.47,0.09,44.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3411
Taco  Suave De Barbacoa,,319.86,15.7,27.18,10.62,0.48,44.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3412
Taco  Suave De Barbacoa,,303.99,23.66,12.46,12.51,0.31,49.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3413
Taco  Suave De Barbacoa,,280.77,21.23,16.45,8.34,0.18,52.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3414
Taco  Suave De Barbacoa,,298.5,13.53,2.46,12.56,0.29,69.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3415
Taco  Suave De Barbacoa,,280.83,25.61,8.79,10.31,0.22,53.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3416
Taco Al Pastor,,313.43,15.42,23.04,13.83,0.26,46.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3344
Taco Al Pastor,,303.53,15.99,22.07,11.72,0.35,47.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3345
Taco Al Pastor,,311,13.74,20.89,15.78,0.33,46.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3346
Taco Al Pastor,,242.63,15.97,28.11,3.53,0.81,48.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3347
Taco Al Pastor,,340.28,15.46,22.39,16.63,0.65,42.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3348
Taco Al Pastor,,312.44,20.24,18.97,14.39,0.48,43.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3349
Taco Al Pastor,,168.14,6.38,21.61,5.21,0.35,64.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3350
Taco Al Pastor,,243.94,22.81,12.02,6.3,0.53,56.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3351
Taco Al Pastor,,254.48,11.66,27.26,4.42,0.82,51.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3352
Taco Al Pastor,,260,18.09,20.01,7.81,0.37,51.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3353
Taco De Bisteck,,274,15.46,22.82,9.22,0.8,49.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3355
Taco De Bisteck,,278.82,16.77,21.36,9.59,0.26,50.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3356
Taco De Bisteck,,215.37,15.72,26.58,5.13,0.57,49.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3357
Taco De Bisteck,,247.3,21.1,21.64,4.5,2.42,48.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3358
Taco De Bisteck,,255.61,23.88,20.28,5.96,0.39,47.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3359
Taco De Bisteck,,299.72,22.09,16.97,10.34,0.33,48.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3360
Taco De Bisteck,,375.29,23.42,14.31,18.78,0.3,41.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3361
Taco De Bisteck,,252.17,25.69,13.26,5.4,0.59,53.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3362
Taco De Bisteck,,204.85,15.85,14.8,4.72,0.51,62.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3363
Taco De Bisteck,,226.01,23.4,14.97,3.7,0.42,55.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3364
Taco De Carne De Puerco Con Salsa,,188,15.68,18.71,5.61,16.67,57.04,,,INCMNSZ/CONABIO 2019,3366
Taco De Carne De Res Con Chipotle,,212,9.06,31.48,5.55,12.12,50.43,,,INCMNSZ/CONABIO 2019,3367
Taco De Carne De Res Con Salsa Verde,,253,8.4,22.42,14.4,11.22,51.05,,,INCMNSZ/CONABIO 2019,3368
Taco De Carne De Res Con Salsa Verde,,217,10.56,19.08,11.04,7.3,56.15,,,INCMNSZ/CONABIO 2019,3369
"Taco De Carne De Res, Frito",,311,16.05,26.42,15.68,22.17,38.25,,,INCMNSZ/CONABIO 2019,3370
Taco De Carnitas De Cerdo,,301.94,15.6,21.02,8.66,0.4,59.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3371
Taco De Carnitas De Cerdo,,328.72,23.43,11.2,15.31,0.17,48.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3372
Taco De Carnitas De Cerdo,,327.57,23.03,15.42,13.85,0.53,45.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3373
Taco De Carnitas De Cerdo,,371.03,23.89,14.6,16.73,0.2,42.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3374
Taco De Carnitas De Cerdo,,321.29,25.47,14.97,13.25,0.44,43.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3375
Taco De Carnitas De Cerdo,,296.21,18.84,18.32,10.86,0.23,49.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3376
Taco De Carnitas De Cerdo,,278.89,16.96,18.41,10.57,0.16,51.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3377
Taco De Carnitas De Cerdo,,314.13,22.7,16.57,13.53,0.24,43.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3378
Taco De Carnitas De Cerdo,,317.4,24.76,9.83,14.5,0.2,48.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3379
Taco De Suadero,,301.94,20.16,21.02,11.68,0.4,44.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3386
Taco De Suadero,,268.74,21.78,21.99,4.36,0.63,49.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3387
Taco De Suadero,,235.1,14.66,21.72,7.1,0.22,53.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3388
Taco De Suadero,,315.68,21.4,17.84,10.92,0.3,47.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3389
Taco De Suadero,,275.72,14.89,29.52,10.8,0.51,42.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3390
Taco De Suadero,,378.95,26.33,14.43,18.81,0.43,37.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3391
Taco De Suadero,,306.36,16.86,18.52,16.2,0.39,46.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3392
Taco De Suadero,,287.99,14.71,25.44,10.35,0.46,46.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3393
Taco De Suadero,,186.37,11.98,8.18,8.7,0.53,67.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3394
Taco De Suadero,,325.04,20.97,15.28,13.7,0.26,48.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3395
Taco Dorado De Barbacoa,,354.9,13.84,18.14,21.04,0.49,45.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3397
Taco Dorado De Barbacoa,,366.47,12.7,23.36,20.7,0.07,42,,,INCMNSZ/CONABIO 2019 (fibra bruta),3398
Taco Dorado De Barbacoa,,308.93,13.34,21.51,18.85,0.09,44.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3399
Taco Dorado De Barbacoa,,289.41,11.69,15.66,20.41,0.54,50,,,INCMNSZ/CONABIO 2019 (fibra bruta),3400
Taco Dorado De Barbacoa,,449.45,16.48,38.49,20.98,0.65,21.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3401
Taco Dorado De Barbacoa,,232.4,5.6,22.74,12.5,0.37,57.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3402
Taco Dorado De Barbacoa,,341.09,5.94,26.77,18.51,0.24,47.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3403
Taco Dorado De Barbacoa,,277.94,12.57,18.26,13.43,0.13,54.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3404
